density,epsilon_ff,seed,time_myr,space,bin,bin_spread,bin_count
0.1,0.3,00,4.5,F070W-F200W,4,0.37377192982456187,229
0.1,0.3,00,4.5,F070W-F200W,5,0.31867346938775576,199
0.1,0.3,00,4.5,F070W-F200W,6,0.2661379310344838,233
0.1,0.3,00,5.0,H-R,1,0.17400823237052054,332
0.1,0.3,00,5.0,H-R,2,0.1385033757072216,222
0.1,0.3,00,5.0,H-R,3,0.12768618503383755,178
0.1,0.3,00,5.0,H-R,4,0.10536606860108466,115
0.1,0.3,00,5.0,H-R,5,0.09211808218319995,107
0.1,0.3,00,5.0,H-R,6,0.10227044597949753,70
0.1,0.3,00,5.0,F070W-F200W,1,0.3117419354838713,124
0.1,0.3,00,5.0,F070W-F200W,2,0.3295365853658563,167
0.1,0.3,00,5.0,F070W-F200W,3,0.3517924528301908,212
0.1,0.3,00,5.0,F070W-F200W,4,0.3895333333333326,243
0.1,0.3,00,5.0,F070W-F200W,5,0.2656666666666645,181
0.1,0.3,00,5.0,F070W-F200W,6,0.32434920634920594,252
0.1,0.3,00,5.5,H-R,1,0.16348722032020557,326
0.1,0.3,00,5.5,H-R,2,0.13616384649483582,228
0.1,0.3,00,5.5,H-R,3,0.12850854252777721,195
0.1,0.3,00,5.5,H-R,4,0.1103040184381614,128
0.1,0.3,00,5.5,H-R,5,0.08978487226989174,107
0.1,0.3,00,5.5,H-R,6,0.09679316048977638,67
0.1,0.3,00,5.5,F070W-F200W,1,0.32309374999999996,128
0.1,0.3,00,5.5,F070W-F200W,2,0.3555319148936178,188
0.1,0.3,00,5.5,F070W-F200W,3,0.3852105263157881,231
0.1,0.3,00,5.5,F070W-F200W,4,0.35991525423728987,236
0.1,0.3,00,5.5,F070W-F200W,5,0.18181818181817633,178
0.1,0.3,00,5.5,F070W-F200W,6,0.33655000000000257,241
0.1,0.3,00,6.0,H-R,1,0.15828348484731958,326
0.1,0.3,00,6.0,H-R,2,0.14068837844843407,239
0.1,0.3,00,6.0,H-R,3,0.12854162794875856,204
0.1,0.3,00,6.0,H-R,4,0.10976704202342646,132
0.1,0.3,00,6.0,H-R,5,0.08671542885671124,110
0.1,0.3,00,6.0,H-R,6,0.08789283621401411,65
0.1,0.3,00,6.0,F070W-F200W,1,0.3256875000000008,130
0.1,0.3,00,6.0,F070W-F200W,2,0.3569607843137277,206
0.1,0.3,00,6.0,F070W-F200W,3,0.3644310344827577,234
0.1,0.3,00,6.0,F070W-F200W,4,0.36299999999999955,245
0.1,0.3,00,6.0,F070W-F200W,5,0.16024999999999778,176
0.1,0.3,00,6.0,F070W-F200W,6,0.34650877192982144,228
0.1,0.3,00,6.5,H-R,1,0.15835225071175185,346
0.1,0.3,00,6.5,H-R,2,0.1413701374058649,245
0.1,0.3,00,6.5,H-R,3,0.12901059913740487,207
0.1,0.3,00,6.5,H-R,4,0.11239825682017757,137
0.1,0.3,00,6.5,H-R,5,0.08186318896367994,105
0.1,0.3,00,6.5,H-R,6,0.08567939982030948,68
0.1,0.3,00,6.5,F070W-F200W,1,0.323382352941179,138
0.1,0.3,00,6.5,F070W-F200W,2,0.35788888888888515,219
0.1,0.3,00,6.5,F070W-F200W,3,0.3502372881355935,237
0.1,0.3,00,6.5,F070W-F200W,4,0.3595967741935482,251
0.1,0.3,00,6.5,F070W-F200W,5,0.1680416666666673,192
0.1,0.3,00,6.5,F070W-F200W,6,0.31028846153846246,209
0.1,0.3,00,7.0,H-R,1,0.16139151183149036,357
0.1,0.3,00,7.0,H-R,2,0.1421094423073559,243
0.1,0.3,00,7.0,H-R,3,0.13386801256264946,215
0.1,0.3,00,7.0,H-R,4,0.11481381639697741,137
0.1,0.3,00,7.0,H-R,5,0.08383428276280114,110
0.1,0.3,00,7.0,H-R,6,0.08684640143550015,67
0.1,0.3,00,7.0,F070W-F200W,1,0.34254054054053995,151
0.1,0.3,00,7.0,F070W-F200W,2,0.3467222222222208,216
0.1,0.3,00,7.0,F070W-F200W,3,0.361083333333335,242
0.1,0.3,00,7.0,F070W-F200W,4,0.35260000000000247,243
0.1,0.3,00,7.0,F070W-F200W,5,0.2096428571428568,227
0.1,0.3,00,7.0,F070W-F200W,6,0.28493333333333304,180
0.1,0.3,00,7.5,H-R,1,0.1659751277249395,363
0.1,0.3,00,7.5,H-R,2,0.13773407031952045,240
0.1,0.3,00,7.5,H-R,3,0.1355129139228186,222
0.1,0.3,00,7.5,H-R,4,0.11685938046073963,141
0.1,0.3,00,7.5,H-R,5,0.08444562284312995,113
0.1,0.3,00,7.5,H-R,6,0.06944265054393506,60
0.1,0.3,00,7.5,F070W-F200W,1,0.34192307692307544,158
0.1,0.3,00,7.5,F070W-F200W,2,0.34446428571428456,224
0.1,0.3,00,7.5,F070W-F200W,3,0.35260000000000424,241
0.1,0.3,00,7.5,F070W-F200W,4,0.34611864406779347,238
0.1,0.3,00,7.5,F070W-F200W,5,0.23472881355932174,238
0.1,0.3,00,7.5,F070W-F200W,6,0.2681219512195092,166
0.1,0.3,00,8.0,H-R,1,0.16453340596054322,363
0.1,0.3,00,8.0,H-R,2,0.13804078992891666,243
0.1,0.3,00,8.0,H-R,3,0.13716056369377183,227
0.1,0.3,00,8.0,H-R,4,0.1126090936865376,139
0.1,0.3,00,8.0,H-R,5,0.08470414772356905,115
0.1,0.3,00,8.0,H-R,6,0.06641003703633808,62
0.1,0.3,00,8.0,F070W-F200W,1,0.3332999999999977,163
0.1,0.3,00,8.0,F070W-F200W,2,0.33769642857142657,227
0.1,0.3,00,8.0,F070W-F200W,3,0.341934426229507,244
0.1,0.3,00,8.0,F070W-F200W,4,0.3284745762711889,236
0.1,0.3,00,8.0,F070W-F200W,5,0.2359830508474552,238
0.1,0.3,00,8.0,F070W-F200W,6,0.23807894736842528,155
0.1,0.3,00,8.5,H-R,1,0.1656469786259933,362
0.1,0.3,00,8.5,H-R,2,0.1406817318943827,248
0.1,0.3,00,8.5,H-R,3,0.13691771168766542,226
0.1,0.3,00,8.5,H-R,4,0.11806693811162505,144
0.1,0.3,00,8.5,H-R,5,0.0860129837846284,117
0.1,0.3,00,8.5,H-R,6,0.050884239111054996,61
0.1,0.3,00,8.5,F070W-F200W,1,0.3354390243902454,166
0.1,0.3,00,8.5,F070W-F200W,2,0.3368392857142837,226
0.1,0.3,00,8.5,F070W-F200W,3,0.35513114754098574,247
0.1,0.3,00,8.5,F070W-F200W,4,0.33152542372881477,238
0.1,0.3,00,8.5,F070W-F200W,5,0.24054385964912406,229
0.1,0.3,00,8.5,F070W-F200W,6,0.24384210526315542,153
0.1,0.3,00,9.0,H-R,1,0.16795158492830153,362
0.1,0.3,00,9.0,H-R,2,0.14252277635383415,250
0.1,0.3,00,9.0,H-R,3,0.13536529341362735,225
0.1,0.3,00,9.0,H-R,4,0.12052405599938121,149
0.1,0.3,00,9.0,H-R,5,0.08429346509844726,116
0.1,0.3,00,9.0,H-R,6,0.045040566336283616,60
0.1,0.3,00,9.0,F070W-F200W,1,0.3367380952380934,170
0.1,0.3,00,9.0,F070W-F200W,2,0.33089090909090935,223
0.1,0.3,00,9.0,F070W-F200W,3,0.3708769230769242,261
0.1,0.3,00,9.0,F070W-F200W,4,0.31463157894736504,231
0.1,0.3,00,9.0,F070W-F200W,5,0.24185185185185354,219
0.1,0.3,00,9.0,F070W-F200W,6,0.2400263157894713,152
0.1,0.3,00,9.5,H-R,1,0.17161213858828472,365
0.1,0.3,00,9.5,H-R,2,0.14278011707248783,250
0.1,0.3,00,9.5,H-R,3,0.13629990158930982,226
0.1,0.3,00,9.5,H-R,4,0.12276948339253657,150
0.1,0.3,00,9.5,H-R,5,0.08475365497874998,116
0.1,0.3,00,9.5,H-R,6,0.04797928401573026,61
0.1,0.3,00,9.5,F070W-F200W,1,0.34390909090909183,176
0.1,0.3,00,9.5,F070W-F200W,2,0.34159649122807245,228
0.1,0.3,00,9.5,F070W-F200W,3,0.3715156249999989,259
0.1,0.3,00,9.5,F070W-F200W,4,0.30746551724137916,232
0.1,0.3,00,9.5,F070W-F200W,5,0.24556603773585195,213
0.1,0.3,00,9.5,F070W-F200W,6,0.2333611111111118,145
0.1,0.3,00,10.0,H-R,1,0.17184335821779717,361
0.1,0.3,00,10.0,H-R,2,0.14335440413118006,252
0.1,0.3,00,10.0,H-R,3,0.13484801167856908,225
0.1,0.3,00,10.0,H-R,4,0.12221311395882317,153
0.1,0.3,00,10.0,H-R,5,0.08393067266901788,116
0.1,0.3,00,10.0,H-R,6,0.049114389456554663,65
0.1,0.3,00,10.0,F070W-F200W,1,0.3448444444444476,183
0.1,0.3,00,10.0,F070W-F200W,2,0.3419649122807016,230
0.1,0.3,00,10.0,F070W-F200W,3,0.36887692307692177,260
0.1,0.3,00,10.0,F070W-F200W,4,0.2826851851851817,219
0.1,0.3,00,10.0,F070W-F200W,5,0.2435961538461573,211
0.1,0.3,00,10.0,F070W-F200W,6,0.22680000000000256,141
0.1,0.3,00,10.5,H-R,1,0.172559383788508,360
0.1,0.3,00,10.5,H-R,2,0.14490647578428795,254
0.1,0.3,00,10.5,H-R,3,0.1365642380446479,227
0.1,0.3,00,10.5,H-R,4,0.12382308819178411,155
0.1,0.3,00,10.5,H-R,5,0.0818007550122537,114
0.1,0.3,00,10.5,H-R,6,0.04945029840031645,70
0.1,0.3,00,10.5,F070W-F200W,1,0.35648936170212586,191
0.1,0.3,00,10.5,F070W-F200W,2,0.34343859649122876,230
0.1,0.3,00,10.5,F070W-F200W,3,0.3683281249999997,258
0.1,0.3,00,10.5,F070W-F200W,4,0.2745000000000033,216
0.1,0.3,00,10.5,F070W-F200W,5,0.24174509803921929,206
0.1,0.3,00,10.5,F070W-F200W,6,0.22660000000000124,143
0.1,0.3,00,11.0,H-R,1,0.1729755826879078,357
0.1,0.3,00,11.0,H-R,2,0.1489881730411935,259
0.1,0.3,00,11.0,H-R,3,0.13366090819118615,223
0.1,0.3,00,11.0,H-R,4,0.12468886647791866,158
0.1,0.3,00,11.0,H-R,5,0.08230698119923763,114
0.1,0.3,00,11.0,H-R,6,0.050065669395262136,71
0.1,0.3,00,11.0,F070W-F200W,1,0.3514042553191512,190
0.1,0.3,00,11.0,F070W-F200W,2,0.3514655172413814,234
0.1,0.3,00,11.0,F070W-F200W,3,0.362562500000001,256
0.1,0.3,00,11.0,F070W-F200W,4,0.26623076923076816,211
0.1,0.3,00,11.0,F070W-F200W,5,0.2446078431372527,205
0.1,0.3,00,11.0,F070W-F200W,6,0.22568571428571538,140
0.1,0.3,00,11.5,H-R,1,0.1727054513754014,354
0.1,0.3,00,11.5,H-R,2,0.15028321298405012,262
0.1,0.3,00,11.5,H-R,3,0.13356295426475961,224
0.1,0.3,00,11.5,H-R,4,0.12528889231258455,159
0.1,0.3,00,11.5,H-R,5,0.08277838419979666,115
0.1,0.3,00,11.5,H-R,6,0.05097188165656297,71
0.1,0.3,00,11.5,F070W-F200W,1,0.3602857142857143,196
0.1,0.3,00,11.5,F070W-F200W,2,0.34354385964912026,230
0.1,0.3,00,11.5,F070W-F200W,3,0.36915384615384816,262
0.1,0.3,00,11.5,F070W-F200W,4,0.24906000000000184,202
0.1,0.3,00,11.5,F070W-F200W,5,0.24763999999999875,202
0.1,0.3,00,11.5,F070W-F200W,6,0.22694117647058754,137
0.1,0.3,00,12.0,H-R,1,0.17359667386321953,353
0.1,0.3,00,12.0,H-R,2,0.150181291131384,262
0.1,0.3,00,12.0,H-R,3,0.1355052145711293,226
0.1,0.3,00,12.0,H-R,4,0.12529673826345644,159
0.1,0.3,00,12.0,H-R,5,0.08239498332544026,115
0.1,0.3,00,12.0,H-R,6,0.05115526517643443,71
0.1,0.3,00,12.0,F070W-F200W,1,0.37249019607842904,205
0.1,0.3,00,12.0,F070W-F200W,2,0.33069642857142867,225
0.1,0.3,00,12.0,F070W-F200W,3,0.365234375,259
0.1,0.3,00,12.0,F070W-F200W,4,0.251100000000001,203
0.1,0.3,00,12.0,F070W-F200W,5,0.24767346938775958,199
0.1,0.3,00,12.0,F070W-F200W,6,0.22293939393939333,135
0.1,0.3,00,12.5,H-R,1,0.1745141116612301,351
0.1,0.3,00,12.5,H-R,2,0.151400479156365,263
0.1,0.3,00,12.5,H-R,3,0.13515355294830655,225
0.1,0.3,00,12.5,H-R,4,0.12649280180598943,161
0.1,0.3,00,12.5,H-R,5,0.08217581826631881,115
0.1,0.3,00,12.5,H-R,6,0.049809882550883255,72
0.1,0.3,00,12.5,F070W-F200W,1,0.3755192307692301,209
0.1,0.3,00,12.5,F070W-F200W,2,0.3329107142857133,225
0.1,0.3,00,12.5,F070W-F200W,3,0.3656562499999989,257
0.1,0.3,00,12.5,F070W-F200W,4,0.24537999999999727,201
0.1,0.3,00,12.5,F070W-F200W,5,0.24197916666666686,193
0.1,0.3,00,12.5,F070W-F200W,6,0.22308823529411903,137
0.1,0.3,00,13.0,H-R,1,0.17457949020809593,347
0.1,0.3,00,13.0,H-R,2,0.15161037503938646,263
0.1,0.3,00,13.0,H-R,3,0.1372300881361017,227
0.1,0.3,00,13.0,H-R,4,0.124519341776131,161
0.1,0.3,00,13.0,H-R,5,0.08115830007032465,116
0.1,0.3,00,13.0,H-R,6,0.04941402365473979,73
0.1,0.3,00,13.0,F070W-F200W,1,0.6668113207547162,215
0.1,0.3,00,13.0,F070W-F200W,2,0.3240727272727284,223
0.1,0.3,00,13.0,F070W-F200W,3,0.3654126984126993,255
0.1,0.3,00,13.0,F070W-F200W,4,0.23412000000000077,200
0.1,0.3,00,13.0,F070W-F200W,5,0.2327173913043481,187
0.1,0.3,00,13.0,F070W-F200W,6,0.21872727272727488,135
0.1,0.3,00,13.5,H-R,1,0.1742839253178139,346
0.1,0.3,00,13.5,H-R,2,0.15296091914424714,265
0.1,0.3,00,13.5,H-R,3,0.1368337843445231,225
0.1,0.3,00,13.5,H-R,4,0.12637947341338895,162
0.1,0.3,00,13.5,H-R,5,0.08113177963370899,116
0.1,0.3,00,13.5,H-R,6,0.04977153719066307,73
0.1,0.3,00,13.5,F070W-F200W,1,0.38133333333333574,217
0.1,0.3,00,13.5,F070W-F200W,2,0.32941071428571433,224
0.1,0.3,00,13.5,F070W-F200W,3,0.37635937499999983,258
0.1,0.3,00,13.5,F070W-F200W,4,0.22319148936169775,190
0.1,0.3,00,13.5,F070W-F200W,5,0.2359361702127618,189
0.1,0.3,00,13.5,F070W-F200W,6,0.22333333333333094,134
0.1,0.3,00,14.0,H-R,1,0.1746619524282258,344
0.1,0.3,00,14.0,H-R,2,0.15326018972948408,264
0.1,0.3,00,14.0,H-R,3,0.13707531939321482,224
0.1,0.3,00,14.0,H-R,4,0.1290270006379557,165
0.1,0.3,00,14.0,H-R,5,0.08111148824319092,116
0.1,0.3,00,14.0,H-R,6,0.052160951539328204,74
0.1,0.3,00,14.0,F070W-F200W,1,0.3962142857142865,225
0.1,0.3,00,14.0,F070W-F200W,2,0.3262592592592579,217
0.1,0.3,00,14.0,F070W-F200W,3,0.3814153846153854,260
0.1,0.3,00,14.0,F070W-F200W,4,0.2140217391304322,185
0.1,0.3,00,14.0,F070W-F200W,5,0.23865957446808928,189
0.1,0.3,00,14.0,F070W-F200W,6,0.2203437500000014,130
0.1,0.3,00,14.5,H-R,1,0.17532488110179667,342
0.1,0.3,00,14.5,H-R,2,0.1533825227347092,265
0.1,0.3,00,14.5,H-R,3,0.1347109668631843,222
0.1,0.3,00,14.5,H-R,4,0.12547281002594612,164
0.1,0.3,00,14.5,H-R,5,0.08433884155655647,121
0.1,0.3,00,14.5,H-R,6,0.05171178733658821,76
0.1,0.3,00,14.5,F070W-F200W,1,0.3936666666666664,228
0.1,0.3,00,14.5,F070W-F200W,2,0.3214339622641518,214
0.1,0.3,00,14.5,F070W-F200W,3,0.3727936507936551,254
0.1,0.3,00,14.5,F070W-F200W,4,0.20775555555555592,183
0.1,0.3,00,14.5,F070W-F200W,5,0.23476086956521414,187
0.1,0.3,00,14.5,F070W-F200W,6,0.21443750000000072,128
0.1,0.3,00,15.0,H-R,1,0.1748267828661092,340
0.1,0.3,00,15.0,H-R,2,0.155605435306716,267
0.1,0.3,00,15.0,H-R,3,0.13315779431350827,219
0.1,0.3,00,15.0,H-R,4,0.12753906055170883,166
0.1,0.3,00,15.0,H-R,5,0.08537794692153833,122
0.1,0.3,00,15.0,H-R,6,0.05447883666227926,78
0.1,0.3,00,15.0,F070W-F200W,1,0.3957192982456128,230
0.1,0.3,00,15.0,F070W-F200W,2,0.32975471698113346,215
0.1,0.3,00,15.0,F070W-F200W,3,0.3735161290322573,251
0.1,0.3,00,15.0,F070W-F200W,4,0.1963999999999988,180
0.1,0.3,00,15.0,F070W-F200W,5,0.23026666666666884,183
0.1,0.3,00,15.0,F070W-F200W,6,0.21550000000000047,129
0.1,0.3,00,15.5,H-R,1,0.1747635350375003,338
0.1,0.3,00,15.5,H-R,2,0.15608392244539582,268
0.1,0.3,00,15.5,H-R,3,0.13053967568785807,216
0.1,0.3,00,15.5,H-R,4,0.1276186887591475,168
0.1,0.3,00,15.5,H-R,5,0.08620718890985346,123
0.1,0.3,00,15.5,H-R,6,0.0533820474666169,78
0.1,0.3,00,15.5,F070W-F200W,1,0.3968275862068964,233
0.1,0.3,00,15.5,F070W-F200W,2,0.3278679245283005,213
0.1,0.3,00,15.5,F070W-F200W,3,0.3664426229508191,245
0.1,0.3,00,15.5,F070W-F200W,4,0.19337777777777454,180
0.1,0.3,00,15.5,F070W-F200W,5,0.2317333333333309,183
0.1,0.3,00,15.5,F070W-F200W,6,0.20596774193547773,124
0.1,0.3,00,16.0,H-R,1,0.17572007439047588,338
0.1,0.3,00,16.0,H-R,2,0.15514803259167875,266
0.1,0.3,00,16.0,H-R,3,0.13087221788268089,215
0.1,0.3,00,16.0,H-R,4,0.12960504148349972,170
0.1,0.3,00,16.0,H-R,5,0.08588707111504568,123
0.1,0.3,00,16.0,H-R,6,0.05381116244145079,79
0.1,0.3,00,16.0,F070W-F200W,1,0.40122033898305176,236
0.1,0.3,00,16.0,F070W-F200W,2,0.33099999999999774,214
0.1,0.3,00,16.0,F070W-F200W,3,0.3624000000000027,241
0.1,0.3,00,16.0,F070W-F200W,4,0.19211363636363643,179
0.1,0.3,00,16.0,F070W-F200W,5,0.22642222222222408,180
0.1,0.3,00,16.0,F070W-F200W,6,0.20883870967741913,124
0.1,0.3,00,16.5,H-R,1,0.17601477963586465,336
0.1,0.3,00,16.5,H-R,2,0.1551377691441973,265
0.1,0.3,00,16.5,H-R,3,0.12961549358999513,213
0.1,0.3,00,16.5,H-R,4,0.13140696965040832,171
0.1,0.3,00,16.5,H-R,5,0.0888412670380132,125
0.1,0.3,00,16.5,H-R,6,0.054682090423689544,81
0.1,0.3,00,16.5,F070W-F200W,1,0.40427118644068294,239
0.1,0.3,00,16.5,F070W-F200W,2,0.32984615384615523,211
0.1,0.3,00,16.5,F070W-F200W,3,0.35591379310344706,235
0.1,0.3,00,16.5,F070W-F200W,4,0.19615909090909156,178
0.1,0.3,00,16.5,F070W-F200W,5,0.2326444444444391,182
0.1,0.3,00,16.5,F070W-F200W,6,0.21009999999999707,123
0.1,0.3,00,17.0,H-R,1,0.1752055330642055,334
0.1,0.3,00,17.0,H-R,2,0.15439974082182006,264
0.1,0.3,00,17.0,H-R,3,0.12933933547199628,213
0.1,0.3,00,17.0,H-R,4,0.12963766746111283,172
0.1,0.3,00,17.0,H-R,5,0.09203827913266971,130
0.1,0.3,00,17.0,H-R,6,0.05481698618765862,81
0.1,0.3,00,17.0,F070W-F200W,1,0.40860000000000163,243
0.1,0.3,00,17.0,F070W-F200W,2,0.32598076923076924,211
0.1,0.3,00,17.0,F070W-F200W,3,0.34791228070175784,231
0.1,0.3,00,17.0,F070W-F200W,4,0.19411363636363888,179
0.1,0.3,00,17.0,F070W-F200W,5,0.22931818181818464,179
0.1,0.3,00,17.0,F070W-F200W,6,0.20939999999999515,122
0.1,0.3,00,17.5,H-R,1,0.17500276228989486,333
0.1,0.3,00,17.5,H-R,2,0.15447821613003376,263
0.1,0.3,00,17.5,H-R,3,0.12794618172143868,211
0.1,0.3,00,17.5,H-R,4,0.13044254406384637,174
0.1,0.3,00,17.5,H-R,5,0.09324276243164276,132
0.1,0.3,00,17.5,H-R,6,0.05494247983589062,81
0.1,0.3,00,17.5,F070W-F200W,1,0.41183606557377317,247
0.1,0.3,00,17.5,F070W-F200W,2,0.31331372549019143,206
0.1,0.3,00,17.5,F070W-F200W,3,0.34912280701754206,231
0.1,0.3,00,17.5,F070W-F200W,4,0.19150000000000134,179
0.1,0.3,00,17.5,F070W-F200W,5,0.2236136363636394,176
0.1,0.3,00,17.5,F070W-F200W,6,0.20886666666666542,122
0.1,0.3,00,18.0,H-R,1,0.17502669348607536,332
0.1,0.3,00,18.0,H-R,2,0.15313424298005662,261
0.1,0.3,00,18.0,H-R,3,0.1302419026713022,214
0.1,0.3,00,18.0,H-R,4,0.12852057472919753,171
0.1,0.3,00,18.0,H-R,5,0.09662885417347988,136
0.1,0.3,00,18.0,H-R,6,0.05724529287576274,82
0.1,0.3,00,18.0,F070W-F200W,1,0.41218032786885495,247
0.1,0.3,00,18.0,F070W-F200W,2,0.31292156862744847,206
0.1,0.3,00,18.0,F070W-F200W,3,0.3517241379310363,232
0.1,0.3,00,18.0,F070W-F200W,4,0.1860930232558129,173
0.1,0.3,00,18.0,F070W-F200W,5,0.22497727272727275,176
0.1,0.3,00,18.0,F070W-F200W,6,0.2124333333333297,121
0.1,0.3,00,18.5,H-R,1,0.17282951157624882,326
0.1,0.3,00,18.5,H-R,2,0.15653313242252298,266
0.1,0.3,00,18.5,H-R,3,0.12895879479862216,212
0.1,0.3,00,18.5,H-R,4,0.12678485955289442,169
0.1,0.3,00,18.5,H-R,5,0.10056887775492052,140
0.1,0.3,00,18.5,H-R,6,0.05893604471561886,83
0.1,0.3,00,18.5,F070W-F200W,1,0.40149999999999864,241
0.1,0.3,00,18.5,F070W-F200W,2,0.3121153846153817,211
0.1,0.3,00,18.5,F070W-F200W,3,0.3448596491228102,228
0.1,0.3,00,18.5,F070W-F200W,4,0.17641463414634195,166
0.1,0.3,00,18.5,F070W-F200W,5,0.2290454545454601,178
0.1,0.3,00,18.5,F070W-F200W,6,0.21127586206896787,119
0.1,0.3,00,19.0,H-R,1,0.17132786449069481,324
0.1,0.3,00,19.0,H-R,2,0.1563696630851581,266
0.1,0.3,00,19.0,H-R,3,0.12859770781046986,210
0.1,0.3,00,19.0,H-R,4,0.12853419575298353,171
0.1,0.3,00,19.0,H-R,5,0.10279886120818316,143
0.1,0.3,00,19.0,H-R,6,0.05782453124295195,83
0.1,0.3,00,19.0,F070W-F200W,1,0.39472881355932365,239
0.1,0.3,00,19.0,F070W-F200W,2,0.3020192307692309,208
0.1,0.3,00,19.0,F070W-F200W,3,0.34610526315789336,228
0.1,0.3,00,19.0,F070W-F200W,4,0.17424390243902543,165
0.1,0.3,00,19.0,F070W-F200W,5,0.22690697674418558,175
0.1,0.3,00,19.0,F070W-F200W,6,0.2094333333333367,122
0.1,0.3,00,19.5,H-R,1,0.1708406521473511,322
0.1,0.3,00,19.5,H-R,2,0.1554693151162796,265
0.1,0.3,00,19.5,H-R,3,0.12944395554458166,211
0.1,0.3,00,19.5,H-R,4,0.12819247308104909,171
0.1,0.3,00,19.5,H-R,5,0.10361070141014972,145
0.1,0.3,00,19.5,H-R,6,0.05554938380836383,84
0.1,0.3,00,19.5,F070W-F200W,1,0.3898644067796617,238
0.1,0.3,00,19.5,F070W-F200W,2,0.2998846153846113,208
0.1,0.3,00,19.5,F070W-F200W,3,0.3407499999999981,224
0.1,0.3,00,19.5,F070W-F200W,4,0.17560975609755936,166
0.1,0.3,00,19.5,F070W-F200W,5,0.22376744186047048,173
0.1,0.3,00,19.5,F070W-F200W,6,0.20766666666667177,120
0.1,0.3,00,20.0,H-R,1,0.16989732773972022,308
0.1,0.3,00,20.0,H-R,2,0.15663223953203764,248
0.1,0.3,00,20.0,H-R,3,0.12876316817550837,202
0.1,0.3,00,20.0,H-R,4,0.12643898828153954,157
0.1,0.3,00,20.0,H-R,5,0.10488645864613799,143
0.1,0.3,00,20.0,H-R,6,0.05576236208486951,81
0.1,0.3,00,20.0,F070W-F200W,1,0.37570909090909765,221
0.1,0.3,00,20.0,F070W-F200W,2,0.2911276595744656,190
0.1,0.3,00,20.0,F070W-F200W,3,0.3514999999999979,218
0.1,0.3,00,20.0,F070W-F200W,4,0.16899999999999515,154
0.1,0.3,00,20.0,F070W-F200W,5,0.2224390243902441,166
0.1,0.3,00,20.0,F070W-F200W,6,0.20292307692307787,105
0.1,1.0,00,1.0,H-R,1,0.13461323806778613,178
0.1,1.0,00,1.0,H-R,2,0.09019304739876888,144
0.1,1.0,00,1.0,H-R,3,0.06801497544901491,149
0.1,1.0,00,1.0,H-R,4,0.06548775469841028,113
0.1,1.0,00,1.0,H-R,5,0.06227651945518736,94
0.1,1.0,00,1.0,H-R,6,0.061123549824328605,67
0.1,1.0,00,1.0,F070W-F200W,1,0.12746666666666684,60
0.1,1.0,00,1.0,F070W-F200W,2,0.12505555555555148,74
0.1,1.0,00,1.0,F070W-F200W,3,0.14717391304348126,93
0.1,1.0,00,1.0,F070W-F200W,4,0.2232553191489366,189
0.1,1.0,00,1.0,F070W-F200W,5,0.31106818181817886,178
0.1,1.0,00,1.0,F070W-F200W,6,0.29037837837837976,151
0.1,1.0,00,1.5,H-R,1,0.1172165447797312,195
0.1,1.0,00,1.5,H-R,2,0.09222738937075137,151
0.1,1.0,00,1.5,H-R,3,0.10419900002771554,152
0.1,1.0,00,1.5,H-R,4,0.0828481489700178,103
0.1,1.0,00,1.5,H-R,5,0.07901289388864607,95
0.1,1.0,00,1.5,H-R,6,0.07697082261364158,69
0.1,1.0,00,1.5,F070W-F200W,1,0.19272222222222268,73
0.1,1.0,00,1.5,F070W-F200W,2,0.20199999999999996,78
0.1,1.0,00,1.5,F070W-F200W,3,0.27009090909090716,132
0.1,1.0,00,1.5,F070W-F200W,4,0.3685000000000027,184
0.1,1.0,00,1.5,F070W-F200W,5,0.2808749999999982,161
0.1,1.0,00,1.5,F070W-F200W,6,0.2810952380952383,169
0.1,1.0,00,2.0,H-R,1,0.11038286247361473,233
0.1,1.0,00,2.0,H-R,2,0.08012950004469577,166
0.1,1.0,00,2.0,H-R,3,0.09756191567557682,150
0.1,1.0,00,2.0,H-R,4,0.07250613327998812,96
0.1,1.0,00,2.0,H-R,5,0.07360388667433626,102
0.1,1.0,00,2.0,H-R,6,0.06693594139710946,64
0.1,1.0,00,2.0,F070W-F200W,1,0.19128571428571384,86
0.1,1.0,00,2.0,F070W-F200W,2,0.2010909090909081,89
0.1,1.0,00,2.0,F070W-F200W,3,0.2729024390243904,164
0.1,1.0,00,2.0,F070W-F200W,4,0.2362926829268286,167
0.1,1.0,00,2.0,F070W-F200W,5,0.20541025641025357,159
0.1,1.0,00,2.0,F070W-F200W,6,0.23032653061224373,196
0.1,1.0,00,2.5,H-R,1,0.1270179188260081,267
0.1,1.0,00,2.5,H-R,2,0.08489357986601287,177
0.1,1.0,00,2.5,H-R,3,0.09738652401660775,152
0.1,1.0,00,2.5,H-R,4,0.06957556813529875,91
0.1,1.0,00,2.5,H-R,5,0.07579053748487818,108
0.1,1.0,00,2.5,H-R,6,0.05662424323861326,55
0.1,1.0,00,2.5,F070W-F200W,1,0.18665217391303912,93
0.1,1.0,00,2.5,F070W-F200W,2,0.23488888888888582,109
0.1,1.0,00,2.5,F070W-F200W,3,0.2896190476190501,171
0.1,1.0,00,2.5,F070W-F200W,4,0.2161818181818198,176
0.1,1.0,00,2.5,F070W-F200W,5,0.2111395348837224,174
0.1,1.0,00,2.5,F070W-F200W,6,0.1634565217391284,187
